Artist,Song Title,Genre,Lyrics
The-Beatles,"Hello! (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Rock,"You say, ""Yes"", I say, ""No""
You say, ""Stop"" and I say, ""Go, go, go""
Oh, no!

You say, ""Goodbye"" and I say, ""Hello, hello, hello""
I don't know why you say, ""Goodbye"", I say, ""Hello, hello, hello""
I don't know why you say, ""Goodbye"", I say, ""Hello""

I say, ""High"", you say, ""Low""
You say, ""Why?""
And I say, ""I don't know""
Oh, no!

You say, ""Goodbye"" and I say, ""Hello, hello, hello"" (hello goodbye, hello goodbye, hello goodbye)"
The-Beatles,"Please Please Me (Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963)",Pop,"Last night I said these words to my girl
I know you never even try, girl

Come on (come on)
Come on (come on)
Come on (come on)
Come on (come on)

Please please me, whoa, yeah
Like I please you

You don't need me to show the way, love
Why do I always have to say ""love""?"
The-Beatles,"Misery (Live At The BBC For ""Here We Go"" / 12th March, 1963)",Pop,"The world is treating me bad
Misery

I'm the kind of guy
Who never used to cry
The world is treatin' me bad
Misery

I've lost her now for sure
I won't see here no more
It's gonna be a drag"
The-Beatles,"I'm Talking About You (Live At The BBC For ""Saturday Club"" / 16th March, 1963)",Pop,"I'm Talking About You

Let me tell you about a girl I know
There's the walking down so sweet
She's so fine you know I wish to be mine
I'm shok to every time to inside in me

I'm talking 'bout you
Nobody but you
Common I mean with you"
The-Beatles,"A Real Treat (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life"
The-Beatles,"Boys (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"I've been told when a boy kiss a girl
Take a trip around the world
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Yeah, she say you do (bop shoo-wop)

My girl says when I kiss her lips
Gets a thrill through her fingertips (ow!)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Yeah, she say you do (bop shoo-wop)

Well, I talk about boys (yeah, yeah, boys)
Don't you know I mean boys? (yeah, yeah, boys)"
The-Beatles,"Absolutely Fab (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life"
The-Beatles,"Chains (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Chains
My baby's got me locked up in chain
And they ain't the kind
That you can see
Whoa-oa, these chains of love
Got a hold on me, yeah

A-chain
Well, I can't break away from these chain
Can' run around
'Cos I'm not free
Oh-oh, these chains of love
Won't let me be, yeah"
The-Beatles,"Ask Me Why (Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963)",Pop,"I love you (woo-woo-woo-woo)
'Cos you tell me things I want to know
And it's true (woo-woo-woo-woo)
That it really only goes to show
That I know that I, I, I, I (ooooh)
Should never, never, never be blue

Now you're mi-i-i-i-ine
My happiness, dear, makes me cry
And in ti-i-i-i-ime
You'll understand the reason why
If I cry, it's not because I'm sad (ooooh)
But you're the only love that I've ever had

I can't believe"
The-Beatles,"Till There Was You (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"There were bells on a hill
But I never heard them ringing
No, I never heard them at all
Till there was you

There were birds in the sky
But I never sawr them winging
No, I never sawr them at all
Till there was you"
The-Beatles,"Lend Me Your Comb (Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963)",Pop,"Lend me your comb,
It's time to go home.
I got to go past,
My hair is a mess

Your mammie will scold,
Your pappie will shout.
Unless we come in
The way we went out."
The-Beatles,"Lower 5E (Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963)",Pop,"Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do

Love, love me do
You know I love you
I'll always be true
So please, love me do"
The-Beatles,"The Hippy Hippy Shake (Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963)",Pop,"For goodness' sake
Oh, I got the hippy hippy shake
Yeah, I've got to shake
Oh, the hippy hippy shake

I can't keep still
With the hippy hippy shake
I'll get my fill
With the hippy hippy shake
Ooh, my baby
The hippy hippy shake"
The-Beatles,"Roll Over Beethoven (Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963)",Pop,"Well gonna write a little letter
Gonna mail it to my local D.J
It's a rockin' little record
I want my jockey to play
Roll over Beethoven
Gotta hear it again today

You know my temperature's risin'
And the jukebox's blows a fuse
My hearts beatin' rhythm
And my soul busy singing the blues
Roll over Beethoven
And tell Tchaikovsky the news

Well if you fell you like it"
The-Beatles,"There's A Place (Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963)",Pop,"There is a place
Where I can go
When I feel low
When I feel blue
And it's my mind
And there's no time
When I'm alone

I think of you
And things you do"
The-Beatles,"P.S. I Love You (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"As I write this letter
Send my love to you
Remember that I'll always
Be in love with you

Treasure these few words 'till we're together
Keep all my love forever
P.S., I love you
You, you, you

I'll be coming home again to you, love
And 'till the day I do, love
P.S., I love you"
The-Beatles,"Please Mister Postman (Live At The BBC For ""Pop Go The Beatles"" / 30th July 1963)",Pop,"Wait
Oh, yes, wait a minute, Mr. Postman (wait)
Wait, Mr. Postman
(Mr. Postman, look and see) oh, yeah
(Is there a letter in your bag for me?) Please, please
Mr. Postman (I've been waiting a long, long time) whoa, yeah
(Since I heard from that girl of mine)

There must be some words and day-ay-ay
From my girlfriend so far away
Please, Mr. Postman, look and see
If there's a letter, a letter for me

I've been standing here, waitin', Mr. Postman
So patiently
For just a card or just a letter"
The-Beatles,Because,Psychedelic,"Aah
Because the world is round
It turns me on
Because the world is round

Aah"
The-Beatles,Get Back,Pop,"Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back, get back"
The-Beatles,Glass Onion,Pop,"I told you about Strawberry Fields
You know the place where nothing is real
Well, here's another place you can go
Where everything flows

Looking through the bent back tulips
To see how the other half lives
Looking through a glass onion

I told you about the walrus and me, man"
The-Beatles,Eleanor Rigby / Julia,Pop,"Ah, look at all the lonely people
Ah, look at all the lonely people

Eleanor Rigby
Picks up the rice in the church where a wedding has been
Lives in a dream
Waits at the window
Wearing a face that she keeps in a jar by the door
Who is it for?

All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?"
The-Beatles,I Am The Walrus,Rock,"I am he as you are he as you are me
And we are all together
See how they run like pigs from a gun
See how they fly
I'm crying

Sitting on a corn flake
Waiting for the van to come
Corporation T-shirt, stupid bloody Tuesday
Man you've been a naughty boy
You let your face grow long

I am the egg man
They are the egg men
I am the walrus
Goo-goo-g'joob

Mister City policeman sitting
Pretty little policemen in a row
See how they fly like Lucy in the sky, see how they run
I'm crying, I'm crying
I'm crying, I'm crying

Yellow matter custard
Dripping from a dead dog's eye
Crabalocker fishwife, pornographic priestess
Boy, you've been a naughty girl, you let your knickers down

I am the egg man
They are the egg men
I am the walrus"
The-Beatles,I Want To Hold Your Hand,Rock,"Oh yeah, I'll tell you somethin'
I think you'll understand
When I say that somethin'
I want to hold your hand

I want to hold your hand
I want to hold your hand

Oh please, say to me
You'll let me be your man
And please, say to me
You'll let me hold your hand

Now let me hold your hand"
The-Beatles,Drive My Car / The Word / What You're Doing,Pop,"Asked a girl what she wanted to be
She said ""Baby, can't you see?
I wanna be famous, a star of the screen
But you can do something in between""
Baby, you can drive my car
Yes, I'm gonna be a star
Baby, you can drive my car
And maybe I'll love you"
The-Beatles,Gnik Nus,Pop,"Gnik nus eht semoc ereh
Gnik nus eht semoc ereh"
The-Beatles,Something / Blue Jay Way,Pop,"Something in the way
She moves
Attracts me like

No other lover
Something in the way

She
Woos me
I don't want to leave her now

You know I believe and how
•••

Somewhere in her smile
She knows
That I don't need"
The-Beatles,Being For The Benefit Of Mr Kite! / I Want You (She's So Heavy) / Helter Skelter,Pop,"For the benefit of Mr. Kite
There will be a show tonight on trampoline
The Hendersons will all be there
Late of Pablo Fanques' Fair, what a scene
Over men and horses hoops and garters
Lastly through a hogshead of real fire
In this way Mr. K will challenge the world"
The-Beatles,Help!,British Invasion,"Help
I need somebody
(Help) not just anybody
(Help) you know I need someone
(Help)

When I was younger, so much younger than today
(I never need) I never needed anybody's help in any way
(Now) but now these days are gone (these days are gone)
I'm not so self-assured
(And now I find) now I find I've changed my mind
And opened up the doors

Help me if you can, I'm feeling down"
